SampleID,Cq_SAMP_B2M,Cq_SAMP_Tel,RTL_PU_CAL,RTL_resp_CAL,RTL_No_CAL,RTL_NO_CAL_Corrected,Plate,ExtrMethod
21,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
21,25.11616915,14.54455288,0.576289074,0.755,0.001112061,0.51500603,PlateExtr 2,SP
21,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
21,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
21,25.15276719,14.00499666,0.569494074,0.794,0.000846592,0.735780619,PlateExtr 3,SP
21,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
21,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
21,25.31073318,14.35063263,0.751611318,0.885,0.000826182,0.653317985,PlateExtr 4,SP
21,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
21,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
22,25.53512184,13.04206988,1.359996042,1.359996042,0.00040973,1.738112681,Puregene 1,PU
22,NA,NA,NA,NA,NA,NA,Puregene 1,PU
22,NA,NA,NA,NA,NA,NA,Puregene 1,PU
22,25.4296331,13.16904598,1.517936637,1.517936637,0.000431826,1.494483367,Puregene 2,PU
22,NA,NA,NA,NA,NA,NA,Puregene 2,PU
22,NA,NA,NA,NA,NA,NA,Puregene 2,PU
22,25.57848559,13.22205018,1.591180097,1.591180097,0.000418983,1.586637707,Puregene 3,PU
22,NA,NA,NA,NA,NA,NA,Puregene 3,PU
22,NA,NA,NA,NA,NA,NA,Puregene 3,PU
22,25.46313081,13.38674548,1.59150896,1.59150896,0.000481504,1.325842307,Puregene 4,PU
22,NA,NA,NA,NA,NA,NA,Puregene 4,PU
22,NA,NA,NA,NA,NA,NA,Puregene 4,PU
22,26.00177466,13.91958447,1.187109434,1.56301062,0.000434579,1.320149251,SpinColumn 1,SC
22,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
22,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
22,26.02603238,14.43331526,1.203921647,1.478570877,0.000534811,0.971850762,SpinColumn 2,SC
22,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
22,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
22,26.05297111,14.2489925,1.194192616,1.38,0.000476605,1.107320189,SpinColumn 3,SC
22,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
22,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
22,26.04578923,14.31707476,1.244747935,1.583577175,0.000506042,1.055921431,SpinColumn 4,SC
22,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
22,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
22,25.64659881,13.45338713,1.074792251,1.537777879,0.000446451,1.408581127,PlateExtr 1,SP
22,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
22,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
22,25.46908357,13.80441524,1.128842491,1.479,0.000567722,1.008800467,PlateExtr 2,SP
22,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
22,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
22,25.61590283,13.46880891,1.061841009,1.481,0.00045405,1.371887917,PlateExtr 3,SP
22,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
22,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
22,25.56292644,13.8271183,1.210490582,1.426,0.000512988,1.052186475,PlateExtr 4,SP
22,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
22,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
23,25.93300426,13.92134612,0.999504798,0.999504798,0.000557507,1.277394871,Puregene 1,PU
23,NA,NA,NA,NA,NA,NA,Puregene 1,PU
23,NA,NA,NA,NA,NA,NA,Puregene 1,PU
23,26.04954413,14.06376061,1.273731133,1.273731133,0.000514618,1.254051024,Puregene 2,PU
23,NA,NA,NA,NA,NA,NA,Puregene 2,PU
23,NA,NA,NA,NA,NA,NA,Puregene 2,PU
23,26.17696091,14.000054,1.41853854,1.41853854,0.000469975,1.414488993,Puregene 3,PU
23,NA,NA,NA,NA,NA,NA,Puregene 3,PU
23,NA,NA,NA,NA,NA,NA,Puregene 3,PU
23,25.96447743,14.36400714,1.178097039,1.178097039,0.000650471,0.981440226,Puregene 4,PU
23,NA,NA,NA,NA,NA,NA,Puregene 4,PU
23,NA,NA,NA,NA,NA,NA,Puregene 4,PU
23,26.11550986,14.4740268,0.903608549,1.189738467,0.000570926,1.004876312,SpinColumn 1,SC
23,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
23,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
23,25.97813982,14.84953475,0.905285594,1.111807332,0.000711235,0.730780529,SpinColumn 2,SC
23,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
23,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
23,26.13399626,14.59960529,1.013276824,1.171,0.000561701,0.93956525,SpinColumn 3,SC
23,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
23,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
23,26.00739353,14.77540337,0.919490924,1.169782893,0.000685047,0.780005449,SpinColumn 4,SC
23,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
23,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
23,25.32411595,13.63053163,0.787633371,1.126920271,0.000609221,1.032241819,PlateExtr 1,SP
23,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
23,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
23,25.36729142,13.9348905,0.978196669,1.282,0.000655153,0.874174449,PlateExtr 2,SP
23,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
23,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
23,25.41147801,13.64545311,0.83716012,1.168,0.00057591,1.081602459,PlateExtr 3,SP
23,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
23,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
23,25.32481564,13.93504839,0.976601288,1.15,0.000635846,0.848884483,PlateExtr 4,SP
23,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
23,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
24,26.26335409,13.83968776,1.296267753,1.296267753,0.000429874,1.656666161,Puregene 1,PU
24,NA,NA,NA,NA,NA,NA,Puregene 1,PU
24,NA,NA,NA,NA,NA,NA,Puregene 1,PU
24,26.28193987,14.31637854,1.257050355,1.257050355,0.000521446,1.237627978,Puregene 2,PU
24,NA,NA,NA,NA,NA,NA,Puregene 2,PU
24,NA,NA,NA,NA,NA,NA,Puregene 2,PU
24,26.34056867,14.41691313,1.20793341,1.20793341,0.000551916,1.204485088,Puregene 3,PU
24,NA,NA,NA,NA,NA,NA,Puregene 3,PU
24,NA,NA,NA,NA,NA,NA,Puregene 3,PU
24,26.22428116,14.43159091,1.330374345,1.330374345,0.000576017,1.108298246,Puregene 4,PU
24,NA,NA,NA,NA,NA,NA,Puregene 4,PU
24,NA,NA,NA,NA,NA,NA,Puregene 4,PU
24,26.04734525,14.60163707,0.799602878,1.052799139,0.000645187,0.889214682,SpinColumn 1,SC
24,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
24,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
24,25.9833371,NA,NA,NA,NA,NA,SpinColumn 2,SC
24,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
24,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
24,26.07283962,14.88807313,0.816748945,0.944,0.000696858,0.757333942,SpinColumn 3,SC
24,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
24,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
24,26.12963579,15.03200879,0.849122197,1.080259298,0.000741819,0.720311563,SpinColumn 4,SC
24,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
24,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
24,25.69824963,14.14637991,0.72358342,1.035279679,0.000663147,0.948300429,PlateExtr 1,SP
24,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
24,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
24,25.62700472,14.55131582,0.789547315,1.035,0.000811691,0.705586218,PlateExtr 2,SP
24,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
24,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
24,25.80694615,14.35005061,0.692734818,0.966,0.000695979,0.895006426,PlateExtr 3,SP
24,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
24,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
24,25.68332502,15.13892122,0.587197457,0.692,0.001057511,0.510405642,PlateExtr 4,SP
24,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
24,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
25,26.45566068,14.35587769,1.054098591,1.054098591,0.000528633,1.347167244,Puregene 1,PU
25,NA,NA,NA,NA,NA,NA,Puregene 1,PU
25,NA,NA,NA,NA,NA,NA,Puregene 1,PU
25,26.40387474,14.74897073,1.031830528,1.031830528,0.000635264,1.015887968,Puregene 2,PU
25,NA,NA,NA,NA,NA,NA,Puregene 2,PU
25,NA,NA,NA,NA,NA,NA,Puregene 2,PU
25,26.47730702,14.57714837,1.189779874,1.189779874,0.000560337,1.186383371,Puregene 3,PU
25,NA,NA,NA,NA,NA,NA,Puregene 3,PU
25,NA,NA,NA,NA,NA,NA,Puregene 3,PU
25,26.33960428,14.9837767,1.009346855,1.009346855,0.000759222,0.840859082,Puregene 4,PU
25,NA,NA,NA,NA,NA,NA,Puregene 4,PU
25,NA,NA,NA,NA,NA,NA,Puregene 4,PU
25,26.22598698,14.69865507,0.842554743,1.10935182,0.000612296,0.936980178,SpinColumn 1,SC
25,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
25,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
25,26.21358703,15.1750944,0.860027132,1.05622411,0.000748663,0.694246199,SpinColumn 2,SC
25,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
25,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
25,26.23132645,14.93759944,0.875394125,1.011,0.000650174,0.811712928,SpinColumn 3,SC
25,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
25,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
25,26.24463769,15.28958028,0.780135299,0.992493675,0.000807417,0.661789876,SpinColumn 4,SC
25,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
25,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
25,26.26560473,14.70276312,0.731484955,1.046584939,0.000655984,0.958655873,PlateExtr 1,SP
25,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
25,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
25,26.19542922,15.11643022,0.797363023,1.045,0.000803735,0.712570802,PlateExtr 2,SP
25,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
25,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
25,26.30883938,14.71122874,0.75830964,1.058,0.000635794,0.979728435,PlateExtr 3,SP
25,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
25,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
25,26.20587187,15.0671118,0.850682992,1.002,0.000729964,0.739433378,PlateExtr 4,SP
25,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
25,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
26,26.29791566,14.56511404,0.835588716,0.835588716,0.000666873,1.067905565,Puregene 1,PU
26,NA,NA,NA,NA,NA,NA,Puregene 1,PU
26,NA,NA,NA,NA,NA,NA,Puregene 1,PU
26,26.36993358,14.92318525,0.904127018,0.904127018,0.000724992,0.890157573,Puregene 2,PU
26,NA,NA,NA,NA,NA,NA,Puregene 2,PU
26,NA,NA,NA,NA,NA,NA,Puregene 2,PU
26,26.43908493,14.88859365,0.953484578,0.953484578,0.000699201,0.950762636,Puregene 3,PU
26,NA,NA,NA,NA,NA,NA,Puregene 3,PU
26,NA,NA,NA,NA,NA,NA,Puregene 3,PU
26,26.33039839,15.29455883,0.824491871,0.824491871,0.000929443,0.686861488,Puregene 4,PU
26,NA,NA,NA,NA,NA,NA,Puregene 4,PU
26,NA,NA,NA,NA,NA,NA,Puregene 4,PU
26,25.91147,14.77914833,0.657296338,0.865430875,0.000784872,0.730959796,SpinColumn 1,SC
26,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
26,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
26,25.83566088,15.2731452,0.638500992,0.784161472,0.001008409,0.515421979,SpinColumn 2,SC
26,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
26,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
26,25.96389156,15.05280928,0.689254612,0.796,0.000825759,0.639114277,SpinColumn 3,SC
26,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
26,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
26,25.91883024,15.31125309,0.62790879,0.798830029,0.001003163,0.532655916,SpinColumn 4,SC
26,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
26,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
26,25.32525542,14.12207666,0.58184714,0.832488008,0.000824688,0.762546347,PlateExtr 1,SP
26,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
26,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
26,25.25173366,14.5704989,0.617337359,0.809,0.001038117,0.551689206,PlateExtr 2,SP
26,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
26,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
26,25.33023078,14.03780693,0.623667488,0.87,0.000773055,0.805772125,PlateExtr 3,SP
26,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
26,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
26,25.35655675,14.41688214,0.74289277,0.875,0.000835878,0.645739616,PlateExtr 4,SP
26,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
26,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
27,27.03795837,15.35254896,0.807589128,0.807589128,0.000689994,1.032121315,Puregene 1,PU
27,NA,NA,NA,NA,NA,NA,Puregene 1,PU
27,NA,NA,NA,NA,NA,NA,Puregene 1,PU
27,27.08544548,15.94648627,0.742841898,0.742841898,0.000882401,0.731364427,Puregene 2,PU
27,NA,NA,NA,NA,NA,NA,Puregene 2,PU
27,NA,NA,NA,NA,NA,NA,Puregene 2,PU
27,27.46407003,16.20701349,0.790224284,0.790224284,0.000843656,0.787968402,Puregene 3,PU
27,NA,NA,NA,NA,NA,NA,Puregene 3,PU
27,NA,NA,NA,NA,NA,NA,Puregene 3,PU
27,27.51271955,16.9528174,0.610380169,0.610380169,0.001255477,0.508490918,Puregene 4,PU
27,NA,NA,NA,NA,NA,NA,Puregene 4,PU
27,NA,NA,NA,NA,NA,NA,Puregene 4,PU
27,26.79436531,15.77116195,0.619059632,0.81508642,0.00083335,0.688437886,SpinColumn 1,SC
27,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
27,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
27,26.76979388,16.3412778,0.597385517,0.733666372,0.001077814,0.482232024,SpinColumn 2,SC
27,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
27,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
27,26.92703602,16.04601105,0.686759402,0.793,0.000828759,0.63680058,SpinColumn 3,SC
27,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
27,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
27,26.94777968,16.53461048,0.567947013,0.722546229,0.001109073,0.481790255,SpinColumn 4,SC
27,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
27,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
27,25.84373663,14.65268927,0.579664794,0.829365579,0.000827793,0.759686248,PlateExtr 1,SP
27,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
27,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
27,25.75876211,15.0600965,0.62831601,0.823,0.001019978,0.561500382,PlateExtr 2,SP
27,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
27,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
27,26.14567783,14.93511518,0.595793583,0.831,0.000809222,0.769759322,PlateExtr 3,SP
27,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
27,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
27,26.19381543,15.53848941,0.633636643,0.746,0.000980006,0.55077166,PlateExtr 4,SP
27,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
27,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
28,26.29396317,14.27367878,1.003051577,1.003051577,0.000555536,1.281927749,Puregene 1,PU
28,NA,NA,NA,NA,NA,NA,Puregene 1,PU
28,NA,NA,NA,NA,NA,NA,Puregene 1,PU
28,26.32993407,14.52249536,1.136889787,1.136889787,0.000576559,1.119323982,Puregene 2,PU
28,NA,NA,NA,NA,NA,NA,Puregene 2,PU
28,NA,NA,NA,NA,NA,NA,Puregene 2,PU
28,26.50171304,14.40296618,1.349189578,1.349189578,0.000494132,1.345337998,Puregene 3,PU
28,NA,NA,NA,NA,NA,NA,Puregene 3,PU
28,NA,NA,NA,NA,NA,NA,Puregene 3,PU
28,26.333133,14.69262791,1.208366839,1.208366839,0.000634177,1.006657158,Puregene 4,PU
28,NA,NA,NA,NA,NA,NA,Puregene 4,PU
28,NA,NA,NA,NA,NA,NA,Puregene 4,PU
28,25.63626008,14.17683712,0.803493044,1.057921136,0.000642063,0.893540822,SpinColumn 1,SC
28,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
28,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
28,25.55446732,14.522652,0.847187441,1.040455315,0.000760009,0.683881516,SpinColumn 2,SC
28,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
28,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
28,25.60266424,14.33891571,0.851149966,0.983,0.000668693,0.789232429,SpinColumn 3,SC
28,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
28,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
28,25.72270143,14.56009725,0.877127061,1.115887286,0.000718134,0.744068123,SpinColumn 4,SC
28,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
28,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
28,24.40183256,13.03425446,0.639749969,0.915333497,0.000750047,0.838431554,PlateExtr 1,SP
28,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
28,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
28,24.35172177,13.30407072,0.762630533,1,0.00084034,0.681531787,PlateExtr 2,SP
28,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
28,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
28,24.43282321,12.92993705,0.706719227,0.986,0.000682207,0.913074143,PlateExtr 3,SP
28,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
28,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
28,24.38768442,13.23414632,0.832554745,0.981,0.000745858,0.723675888,PlateExtr 4,SP
28,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
28,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
29,26.35064184,14.95315051,0.67507447,0.67507447,0.000825437,0.862763907,Puregene 1,PU
29,NA,NA,NA,NA,NA,NA,Puregene 1,PU
29,NA,NA,NA,NA,NA,NA,Puregene 1,PU
29,26.56128568,15.35828533,0.774268416,0.774268416,0.000846586,0.762305381,Puregene 2,PU
29,NA,NA,NA,NA,NA,NA,Puregene 2,PU
29,NA,NA,NA,NA,NA,NA,Puregene 2,PU
29,26.50606378,15.30868921,0.762298349,0.762298349,0.000874563,0.760122189,Puregene 3,PU
29,NA,NA,NA,NA,NA,NA,Puregene 3,PU
29,NA,NA,NA,NA,NA,NA,Puregene 3,PU
29,26.47117527,15.72892995,0.684840459,0.684840459,0.001118974,0.57052174,Puregene 4,PU
29,NA,NA,NA,NA,NA,NA,Puregene 4,PU
29,NA,NA,NA,NA,NA,NA,Puregene 4,PU
29,27.17709181,16.41016612,0.529717724,0.697454172,0.000973902,0.589083396,SpinColumn 1,SC
29,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
29,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
29,26.97492242,16.9015689,0.482227055,0.592236946,0.001335202,0.38927179,SpinColumn 2,SC
29,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
29,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
29,27.16170532,16.59416834,0.568563838,0.657,0.001001045,0.527203243,SpinColumn 3,SC
29,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
29,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
29,27.10714219,16.79681679,0.534981972,0.680607869,0.001177413,0.453825962,SpinColumn 4,SC
29,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
29,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
29,25.68800521,14.63871306,0.530485437,0.75900135,0.000904535,0.695233686,PlateExtr 1,SP
29,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
29,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
29,25.41868072,15.07100394,0.504731254,0.662,0.001269723,0.451057726,PlateExtr 2,SP
29,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
29,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
29,25.64028509,14.53141439,0.557601029,0.778,0.000864649,0.720414925,PlateExtr 3,SP
29,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
29,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
29,25.57764774,14.96798578,0.609916238,0.719,0.00101812,0.530153333,PlateExtr 4,SP
29,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
29,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
30,25.33957813,13.23161507,1.065960086,1.065960086,0.000522751,1.362326572,Puregene 1,PU
30,NA,NA,NA,NA,NA,NA,Puregene 1,PU
30,NA,NA,NA,NA,NA,NA,Puregene 1,PU
30,25.38128175,13.43024547,1.247163486,1.247163486,0.00052558,1.227893867,Puregene 2,PU
30,NA,NA,NA,NA,NA,NA,Puregene 2,PU
30,NA,NA,NA,NA,NA,NA,Puregene 2,PU
30,25.57302696,13.42475335,1.394645654,1.394645654,0.000478027,1.390664307,Puregene 3,PU
30,NA,NA,NA,NA,NA,NA,Puregene 3,PU
30,NA,NA,NA,NA,NA,NA,Puregene 3,PU
30,25.41988712,13.68768775,1.280291988,1.280291988,0.00059855,1.066576019,Puregene 4,PU
30,NA,NA,NA,NA,NA,NA,Puregene 4,PU
30,NA,NA,NA,NA,NA,NA,Puregene 4,PU
30,25.69633266,14.07908647,0.886774478,1.167573845,0.000581764,0.986155635,SpinColumn 1,SC
30,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
30,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
30,25.70180653,14.48822387,0.949288045,1.165848011,0.000678267,0.76630096,SpinColumn 2,SC
30,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
30,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
30,25.80214283,14.21716926,1.039914218,1.201,0.000547313,0.964264886,SpinColumn 3,SC
30,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
30,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
30,25.81684142,14.54028451,0.941634786,1.197954471,0.000668938,0.798790123,SpinColumn 4,SC
30,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
30,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
30,23.92494277,12.31819075,0.739028898,1.057378568,0.000649288,0.96854268,PlateExtr 1,SP
30,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
30,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
30,23.80668747,12.59777779,0.835257682,1.095,0.000767271,0.746435709,PlateExtr 2,SP
30,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
30,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
31,25.81470842,13.79462358,1.005508673,1.005508673,0.000554179,1.285067988,Puregene 1,PU
31,NA,NA,NA,NA,NA,NA,Puregene 1,PU
31,NA,NA,NA,NA,NA,NA,Puregene 1,PU
31,25.83048197,14.03764324,1.12722803,1.12722803,0.000581501,1.109811506,Puregene 2,PU
31,NA,NA,NA,NA,NA,NA,Puregene 2,PU
31,NA,NA,NA,NA,NA,NA,Puregene 2,PU
31,25.98777383,13.81741466,1.413176304,1.413176304,0.000471758,1.409142066,Puregene 3,PU
31,NA,NA,NA,NA,NA,NA,Puregene 3,PU
31,NA,NA,NA,NA,NA,NA,Puregene 3,PU
31,25.81047823,14.22554029,1.16655636,1.16655636,0.000656907,0.971826002,Puregene 4,PU
31,NA,NA,NA,NA,NA,NA,Puregene 4,PU
31,NA,NA,NA,NA,NA,NA,Puregene 4,PU
31,25.96970744,14.21854868,0.966090012,1.272004843,0.000534001,1.074360096,SpinColumn 1,SC
31,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
31,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
31,25.79451532,14.59600758,0.942012466,1.156912662,0.000683505,0.760427843,SpinColumn 2,SC
31,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
31,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
31,26.03544933,14.34868179,1.110968652,1.283,0.000512308,1.030150417,SpinColumn 3,SC
31,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
31,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
31,25.83165654,14.63967374,0.894640248,1.138167687,0.000704076,0.758924589,SpinColumn 4,SC
31,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
31,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
31,25.28234387,13.44705942,0.859399574,1.229601025,0.000558346,1.126295831,PlateExtr 1,SP
31,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
31,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
31,25.35038601,13.87787237,1.002220123,1.314,0.000639449,0.895643232,PlateExtr 2,SP
31,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
31,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
31,25.48130991,13.49073116,0.962752633,1.343,0.000500782,1.243866725,PlateExtr 3,SP
31,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
31,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
31,25.3510576,13.85502103,1.042342928,1.228,0.000595742,0.906028638,PlateExtr 4,SP
31,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
31,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
32,26.20791418,14.38597608,0.884701471,0.884701471,0.000629852,1.130673028,Puregene 1,PU
32,NA,NA,NA,NA,NA,NA,Puregene 1,PU
32,NA,NA,NA,NA,NA,NA,Puregene 1,PU
32,26.26192529,14.86894585,0.873919288,0.873919288,0.000750052,0.860416572,Puregene 2,PU
32,NA,NA,NA,NA,NA,NA,Puregene 2,PU
32,NA,NA,NA,NA,NA,NA,Puregene 2,PU
32,26.34792066,14.80987354,0.946162937,0.946162937,0.000704612,0.943461895,Puregene 3,PU
32,NA,NA,NA,NA,NA,NA,Puregene 3,PU
32,NA,NA,NA,NA,NA,NA,Puregene 3,PU
32,26.19821252,14.86756156,0.993386217,0.993386217,0.000771421,0.827562718,Puregene 4,PU
32,NA,NA,NA,NA,NA,NA,Puregene 4,PU
